chr	start	end	peaknb	peakscore	Gene_Symbol	distance	score
chr1	31483484	31483677	peak70	10.87162	SERINC2	74016	0.0314096534061
chr1	31483484	31483677	peak70	10.87162	TINAGL1	-94564	0.0138072701925
chr1	31483484	31483677	peak70	10.87162	LINC01225	-16504	0.313436027106
chr10	110512891	110513104	peak702	15.74658	DUSP5	15131	0.331131401168
chr10	110512891	110513104	peak702	15.74658	SMC3	-54693	0.0680358844838
chr10	114034763	114034937	peak703	6.49518	ADRB1	-9196	0.419857462628
chr10	119306159	119306333	peak704	7.81143	MIR4681	-71725	0.0344240441814
chr10	119306159	119306333	peak704	7.81143	GRK5	98562	0.0117667208371
chr10	119658383	119658557	peak705	3.36359	TIAL1	61441	0.0519413542362
chr10	119658383	119658557	peak705	3.36359	INPP5F	-67576	0.0406384750415
chr10	119658383	119658557	peak705	3.36359	BAG3	7101	0.456557786947
chr10	128064606	128064831	peak707	13.77500	PTPRE	17170	0.305196331387
chr10	128064606	128064831	peak707	13.77500	MKI67	-61486	0.0518479438931
chr10	133293302	133293477	peak709	6.63171	VENTX	55486	0.06591165462
chr10	133293302	133293477	peak709	6.63171	UTF1	63116	0.0485753052326
chr10	133293302	133293477	peak709	6.63171	FUOM	-64636	0.0457099171113
chr10	133293302	133293477	peak709	6.63171	TUBGCP2	-15767	0.322813668476
chr10	133293302	133293477	peak709	6.63171	ZNF511	-15499	0.326292846076
chr10	133293302	133293477	peak709	6.63171	PRAP1	-53950	0.0700882581779
chr10	133293302	133293477	peak709	6.63171	MIR202	45769	0.0972218304136
chr10	133293302	133293477	peak709	6.63171	MIR3944	-78274	0.0264907410866
chr10	133293302	133293477	peak709	6.63171	ADAM8	16486	0.313661782308
chr10	133293302	133293477	peak709	6.63171	PAOX	-85847	0.0195676027744
chr10	133293302	133293477	peak709	6.63171	CALY	-43582	0.106109892521
chr10	133293302	133293477	peak709	6.63171	TUBGCP2	-18948	0.284244640901
chr10	133293302	133293477	peak709	6.63171	MIR202HG	45504	0.0982578630885
chr10	133293302	133293477	peak709	6.63171	ECHS1	-80015	0.0247086968038
chr1	31523737	31524059	peak71	12.43388	HCRTR1	-93801	0.0142351645327
chr1	31523737	31524059	peak71	12.43388	TINAGL1	-52586	0.0740185160637
chr1	31523737	31524059	peak71	12.43388	LINC01226	5464	0.487453684116
chr1	31523737	31524059	peak71	12.43388	TINAGL1	-54246	0.0692633065519
chr1	31523737	31524059	peak71	12.43388	LINC01225	23814	0.233970556141
chr10	133689304	133689566	peak710	14.32838	FRG2B	62640	0.049509039991
chr11	587919	588146	peak711	4.40773	CDHR5	-37035	0.137876075623
chr11	587919	588146	peak711	4.40773	MIR210	19834	0.274347425368
chr11	587919	588146	peak711	4.40773	MIR210HG	19575	0.277204438469
chr11	587919	588146	peak711	4.40773	RASSF7	27062	0.205464912853
chr11	587919	588146	peak711	4.40773	RNH1	80749	0.0239937955693
chr11	587919	588146	peak711	4.40773	RASSF7	26583	0.209439576266
chr11	587919	588146	peak711	4.40773	HRAS	52482	0.074327074447
chr11	587919	588146	peak711	4.40773	IRF7	-27967	0.198160097852
chr11	587919	588146	peak711	4.40773	LOC143666	12147	0.37311074497
chr11	587919	588146	peak711	4.40773	RNH1	81211	0.0235544621708
chr11	587919	588146	peak711	4.40773	DRD4	-49272	0.0845104570673
chr11	587919	588146	peak711	4.40773	IRF7	-27696	0.200319837955
chr11	587919	588146	peak711	4.40773	LRRC56	50511	0.0804242123099
chr11	587919	588146	peak711	4.40773	PHRF1	11587	0.381562734538
chr11	587919	588146	peak711	4.40773	SCT	-39141	0.126737152829
chr11	587919	588146	peak711	4.40773	LMNTD2	27253	0.203901142129
chr11	1154020	1154238	peak712	11.60046	MUC2	79255	0.0254713751622
chr11	1154020	1154238	peak712	11.60046	MUC5AC	-3823	0.520523626514
chr11	1154020	1154238	peak712	11.60046	MUC5B	-68935	0.0384883377177
chr11	1772556	1772858	peak713	12.24851	LSP1	-95965	0.0130547921247
chr11	1772556	1772858	peak713	12.24851	KRTAP5-6	75513	0.0295840474628
chr11	1772556	1772858	peak713	12.24851	SYT8	-61602	0.0516079267039
chr11	1772556	1772858	peak713	12.24851	MIR4298	-86829	0.0188138872185
chr11	1772556	1772858	peak713	12.24851	LSP1	-92457	0.0150213914068
chr11	1772556	1772858	peak713	12.24851	TNNI2	-66781	0.0419515457211
chr11	1772556	1772858	peak713	12.24851	TNNI2	-67494	0.0407719880814
chr11	1772556	1772858	peak713	12.24851	FAM99B	87078	0.0186274309952
chr11	1772556	1772858	peak713	12.24851	CTSD	8715	0.428013731916
chr11	1772556	1772858	peak713	12.24851	LSP1	-97544	0.0122557507888
chr11	1772556	1772858	peak713	12.24851	LSP1	-98216	0.0119307044023
chr11	1772556	1772858	peak713	12.24851	IFITM10	22113	0.250443984058
chr11	1772556	1772858	peak713	12.24851	LSP1	-80262	0.0244657768798
chr11	1772556	1772858	peak713	12.24851	TNNI2	-66295	0.0427750624175
chr11	1772556	1772858	peak713	12.24851	LSP1	-98161	0.0119569808454
chr11	1863153	1863327	peak714	6.49518	MIR4298	3704	0.523007225252
chr11	1863153	1863327	peak714	6.49518	SYT8	28931	0.190664488555
chr11	1863153	1863327	peak714	6.49518	LSP1	-5432	0.488078024324
chr11	1863153	1863327	peak714	6.49518	TNNT3	-56328	0.0637287171061
chr11	1863153	1863327	peak714	6.49518	MRPL23	-84031	0.021041891394
chr11	1863153	1863327	peak714	6.49518	TNNI2	23039	0.241337236995
chr11	1863153	1863327	peak714	6.49518	TNNI2	23752	0.234551523221
chr11	1863153	1863327	peak714	6.49518	LSP1	-1924	0.561603047402
chr11	1863153	1863327	peak714	6.49518	LSP1	-7683	0.446051884843
chr11	1863153	1863327	peak714	6.49518	LSP1	-7011	0.458204357027
chr11	1863153	1863327	peak714	6.49518	MIR7847	-16804	0.309697272175
chr11	1863153	1863327	peak714	6.49518	CTSD	99248	0.0114482316724
chr11	1863153	1863327	peak714	6.49518	LINC01150	-33518	0.158703118716
chr11	1863153	1863327	peak714	6.49518	LSP1	10271	0.402186245656
chr11	1863153	1863327	peak714	6.49518	TNNI2	24238	0.230035875911
chr11	1863153	1863327	peak714	6.49518	LSP1	-7628	0.447034279227
chr11	1863608	1863804	peak715	9.03214	MIR4298	4170	0.51334866798
chr11	1863608	1863804	peak715	9.03214	SYT8	29397	0.187143420788
chr11	1863608	1863804	peak715	9.03214	LSP1	-4966	0.497261119255
chr11	1863608	1863804	peak715	9.03214	TNNT3	-55862	0.0649277607628
chr11	1863608	1863804	peak715	9.03214	MRPL23	-83565	0.021437790567
chr11	1863608	1863804	peak715	9.03214	TNNI2	23505	0.236880377869
chr11	1863608	1863804	peak715	9.03214	LSP1	-1458	0.572169501618
chr11	1863608	1863804	peak715	9.03214	TNNI2	24218	0.230219978243
chr11	1863608	1863804	peak715	9.03214	LSP1	-6545	0.466825384607
chr11	1863608	1863804	peak715	9.03214	LSP1	-7217	0.454444265976
chr11	1863608	1863804	peak715	9.03214	CTSD	99714	0.0112368131758
chr11	1863608	1863804	peak715	9.03214	MIR7847	-16338	0.315524167279
chr11	1863608	1863804	peak715	9.03214	LINC01150	-33052	0.161689087623
chr11	1863608	1863804	peak715	9.03214	LSP1	-7162	0.455445143923
chr11	1863608	1863804	peak715	9.03214	TNNI2	24704	0.225787722971
chr11	1863608	1863804	peak715	9.03214	LSP1	10737	0.394758931654
chr11	2142370	2142553	peak716	6.49518	INS-IGF2	-18748	0.286527718161
chr11	2142370	2142553	peak716	6.49518	TH	-29344	0.187540585687
chr11	2142370	2142553	peak716	6.49518	MIR4686	-30601	0.178344180031
chr11	2142370	2142553	peak716	6.49518	INS	-18748	0.286527718161
chr11	2142370	2142553	peak716	6.49518	MIR483	8252	0.436014403774
chr11	2142370	2142553	peak716	6.49518	IGF2	1337	0.574945514538
chr11	2142370	2142553	peak716	6.49518	IGF2	5173	0.493160795952
chr11	2142370	2142553	peak716	6.49518	IGF2-AS	1934	0.561378451105
chr11	2142370	2142553	peak716	6.49518	IGF2	3487	0.527566687406
chr11	2142370	2142553	peak716	6.49518	IGF2	-7142	0.455809645819
chr11	2860777	2860951	peak717	4.96211	KCNQ1DN	-9168	0.420327966419
chr11	2860777	2860951	peak717	4.96211	SLC22A18	-38856	0.128190223135
chr11	2860777	2860951	peak717	4.96211	SLC22A18AS	-43081	0.108257784765
chr11	2860777	2860951	peak717	4.96211	KCNQ1-AS1	-705	0.589665412736
chr11	2860777	2860951	peak717	4.96211	SLC22A18	-41417	0.115708636724
chr11	2860777	2860951	peak717	4.96211	CDKN1C	-24901	0.224015507413
chr11	2860777	2860951	peak717	4.96211	PHLDA2	-68556	0.039076266155
chr11	3022450	3022650	peak718	7.27264	CARS	-34901	0.150162085242
chr11	3022450	3022650	peak718	7.27264	SNORA54	58657	0.0580599024817
chr11	3022450	3022650	peak718	7.27264	PHLDA2	93130	0.0146224099351
chr11	3022450	3022650	peak718	7.27264	NAP1L4	30173	0.181423718022
chr11	3049772	3050019	peak719	8.85287	CARS	-7556	0.448323593673
chr11	3049772	3050019	peak719	8.85287	SNORA54	86002	0.0194466589504
chr11	3049772	3050019	peak719	8.85287	NAP1L4	57518	0.0607662951383
chr1	31605876	31606174	peak72	10.42803	HCRTR1	-11674	0.380237203983
chr1	31605876	31606174	peak72	10.42803	TINAGL1	29541	0.186068573217
chr1	31605876	31606174	peak72	10.42803	PEF1	-39212	0.126377729937
chr1	31605876	31606174	peak72	10.42803	LINC01226	87591	0.0182490911535
chr1	31605876	31606174	peak72	10.42803	TINAGL1	27881	0.198842942408
chr1	31605876	31606174	peak72	10.42803	PEF1	-38592	0.129551084594
chr1	31605876	31606174	peak72	10.42803	COL16A1	-98142	0.0119660716049
chr11	3124534	3124715	peak720	10.29519	CARS	67173	0.0412988757886
chr11	3124534	3124715	peak720	10.29519	MRGPRG	-94189	0.0140159403591
chr11	3124534	3124715	peak720	10.29519	OSBPL5	-40728	0.118941916698
chr11	3124534	3124715	peak720	10.29519	MRGPRG-AS1	-93707	0.0142887895031
chr11	3723046	3723331	peak721	9.04481	PGAP2	-74630	0.0306476282906
chr11	3723046	3723331	peak721	9.04481	CHRNA10	51804	0.0763704070594
chr11	3723046	3723331	peak721	9.04481	NUP98	-74604	0.030679518404
chr11	3723046	3723331	peak721	9.04481	PGAP2	-85347	0.0199628945715
chr11	3723046	3723331	peak721	9.04481	ART5	80872	0.0238760360212
chr11	3723046	3723331	peak721	9.04481	PGAP2	-84821	0.0203873636292
chr11	3723046	3723331	peak721	9.04481	PGAP2	-74535	0.0307643108345
chr11	3723046	3723331	peak721	9.04481	PGAP2	-74770	0.0304764812312
chr11	3723046	3723331	peak721	9.04481	TRPC2	96729	0.0126618720747
chr11	3723046	3723331	peak721	9.04481	ART1	78058	0.026720612705
chr11	4481028	4481224	peak723	5.76890	OR52K2	31832	0.169775211876
chr11	4481028	4481224	peak723	5.76890	C11orf40	-96694	0.01267961111
chr11	4481028	4481224	peak723	5.76890	OR52M1	-64064	0.0467678162308
chr11	4481028	4481224	peak723	5.76890	OR52K1	-7752	0.444822479001
chr11	4481028	4481224	peak723	5.76890	TRIM21	87430	0.018366994542
chr11	5280610	5280839	peak724	12.97094	OR51B2	-43628	0.105914829831
chr11	5280610	5280839	peak724	12.97094	OR51B4	-21222	0.259530772394
chr11	5280610	5280839	peak724	12.97094	HBE1	10581	0.397229928881
chr11	5280610	5280839	peak724	12.97094	HBG2	25943	0.214870447981
chr11	5280610	5280839	peak724	12.97094	HBBP1	37132	0.13734215293
chr11	5280610	5280839	peak724	12.97094	BGLT3	35178	0.148507472818
chr11	5280610	5280839	peak724	12.97094	HBG1	30867	0.176456657383
chr11	5280610	5280839	peak724	12.97094	HBD	46096	0.0959584493959
chr11	5280610	5280839	peak724	12.97094	HBB	53653	0.0709258722614
chr11	5280610	5280839	peak724	12.97094	OR51B6	-70783	0.0357458893382
chr11	5280610	5280839	peak724	12.97094	OR51V1	80024	0.0246998032739
chr11	6127914	6128170	peak725	7.65636	OR52B2	-42284	0.111764645293
chr11	6127914	6128170	peak725	7.65636	C11orf42	-77525	0.0272964123822
chr11	6127914	6128170	peak725	7.65636	OR52W1	-71181	0.0351813206705
chr11	6127914	6128170	peak725	7.65636	OR56B4	20359	0.268646201801
chr11	6618068	6618287	peak726	6.03304	ILK	14470	0.340003284882
chr11	6618068	6618287	peak726	6.03304	RRP8	14527	0.339228960458
chr11	6618068	6618287	peak726	6.03304	TPP1	-1284	0.57616569196
chr11	6618068	6618287	peak726	6.03304	DCHS1	-37672	0.134407372162
chr11	6618068	6618287	peak726	6.03304	TAF10	5933	0.478394295758
chr11	6618068	6618287	peak726	6.03304	MRPL17	-65224	0.0446473644624
chr11	6618068	6618287	peak726	6.03304	ILK	14368	0.341393332053
chr11	7579661	7579899	peak727	6.63171	CYB5R2	-93818	0.0142254879112
chr11	7579661	7579899	peak727	6.63171	CYB5R2	-94463	0.0138631643943
chr11	7579661	7579899	peak727	6.63171	PPFIBP2	66016	0.0432551057737
chr11	7579661	7579899	peak727	6.63171	OLFML1	94412	0.0138914741158
chr11	7579661	7579899	peak727	6.63171	PPFIBP2	-17405	0.302340927297
chr11	7579661	7579899	peak727	6.63171	CYB5R2	-93111	0.0146335271907
chr11	7579661	7579899	peak727	6.63171	PPFIBP2	-25953	0.214784516989
chr11	7677148	7677391	peak728	10.41490	CYB5R2	3671	0.523698050633
chr11	7677148	7677391	peak728	10.41490	CYB5R2	3026	0.537385266199
chr11	7677148	7677391	peak728	10.41490	PPFIBP2	80084	0.0246405948246
chr11	7677148	7677391	peak728	10.41490	PPFIBP2	71536	0.0346852761681
chr11	7677148	7677391	peak728	10.41490	OVCH2	-29125	0.189190657982
chr11	7677148	7677391	peak728	10.41490	CYB5R2	4378	0.509095325503
chr11	7749548	7749749	peak729	10.73306	CYB5R2	76050	0.028955358416
chr11	7749548	7749749	peak729	10.73306	CYB5R2	75405	0.0297121270004
chr11	7749548	7749749	peak729	10.73306	OR5P3	-76324	0.0286397404337
chr11	7749548	7749749	peak729	10.73306	OR5E1P	-99402	0.011377927325
chr11	7749548	7749749	peak729	10.73306	OVCH2	43254	0.107511226963
chr11	7749548	7749749	peak729	10.73306	CYB5R2	76757	0.0281479711449
chr11	7749548	7749749	peak729	10.73306	OR5P2	-47294	0.0914685574667
chr1	31625696	31625926	peak73	7.59305	HCRTR1	8112	0.438462933921
chr1	31625696	31625926	peak73	7.59305	TINAGL1	49327	0.0843247384272
chr1	31625696	31625926	peak73	7.59305	PEF1	-19426	0.278861510091
chr1	31625696	31625926	peak73	7.59305	TINAGL1	47667	0.0901139768885
chr1	31625696	31625926	peak73	7.59305	PEF1	-18806	0.285863744362
chr1	31625696	31625926	peak73	7.59305	COL16A1	-78356	0.0264039937992
chr11	7927710	7927919	peak730	7.70450	NLRP10	-35698	0.145450420939
chr11	7927710	7927919	peak730	7.70450	EIF3F	-59505	0.0561235370042
chr11	7927710	7927919	peak730	7.70450	OR5E1P	78764	0.0259765778213
chr11	7927710	7927919	peak730	7.70450	CASC23	-88695	0.0174607460568
chr11	7927710	7927919	peak730	7.70450	OR10A6	-848	0.586302154663
chr11	7927710	7927919	peak730	7.70450	OR10A3	-11706	0.379750811719
chr11	7927710	7927919	peak730	7.70450	LOC283299	21859	0.253001464939
chr11	8259012	8259236	peak731	8.96506	LMO1	-4754	0.501495823315
chr11	8259012	8259236	peak731	8.96506	RIC3	90081	0.0165190668262
chr11	8259012	8259236	peak731	8.96506	LMO1	-9511	0.414600447346
chr11	8328941	8329187	peak732	12.03992	LMO1	65186	0.0447152800591
chr11	8328941	8329187	peak732	12.03992	LMO1	60429	0.0540870766821
chr11	8586859	8587033	peak733	6.03723	SNORA45A	-97280	0.0123858572703
chr11	8586859	8587033	peak733	6.03723	SNORA45B	-98492	0.0117997138241
chr11	8586859	8587033	peak733	6.03723	RPL27A	-95501	0.0132993515577
chr11	8586859	8587033	peak733	6.03723	STK33	-7062	0.457270572923
chr11	8586859	8587033	peak733	6.03723	STK33	-7343	0.452159628997
chr11	8586859	8587033	peak733	6.03723	TRIM66	-71890	0.0341975935987
chr11	8604285	8604551	peak734	2.96110	SNORA45A	-79808	0.0249141341502
chr11	8604285	8604551	peak734	2.96110	SNORA45B	-81020	0.0237351074481
chr11	8604285	8604551	peak734	2.96110	RPL27A	-78029	0.0267516266003
chr11	8604285	8604551	peak734	2.96110	STK33	10410	0.399956295137
chr11	8604285	8604551	peak734	2.96110	STK33	10129	0.404477163579
chr11	8604285	8604551	peak734	2.96110	TRIM66	-54418	0.0687884105184
chr11	9001801	9002057	peak735	14.77179	TMEM9B	37156	0.13721036773
chr11	9001801	9002057	peak735	14.77179	ASCL3	58896	0.0575074945312
chr11	9001801	9002057	peak735	14.77179	AKIP1	90738	0.0160906004575
chr11	9001801	9002057	peak735	14.77179	SCUBE2	-89674	0.0167901982557
chr11	9001801	9002057	peak735	14.77179	AKIP1	90776	0.0160661613232
chr11	9001801	9002057	peak735	14.77179	KRT8P41	-92433	0.0150358188666
chr11	9001801	9002057	peak735	14.77179	C11orf16	68923	0.0385068165544
chr11	9001801	9002057	peak735	14.77179	ST5	90978	0.015936869781
chr11	9001801	9002057	peak735	14.77179	TMEM9B	36918	0.138522847924
chr11	9001801	9002057	peak735	14.77179	TMEM9B-AS1	37255	0.136668089094
chr11	9001801	9002057	peak735	14.77179	NRIP3	-2120	0.557217294127
chr11	9001801	9002057	peak735	14.77179	MIR5691	-88450	0.0176327025789
chr11	9017925	9018113	peak736	6.14631	ASCL3	74986	0.0302142986929
chr11	9017925	9018113	peak736	6.14631	TMEM9B	53246	0.0720899957154
chr11	9017925	9018113	peak736	6.14631	SCUBE2	-73584	0.0319571287813
chr11	9017925	9018113	peak736	6.14631	C11orf16	85013	0.0202313883881
chr11	9017925	9018113	peak736	6.14631	KRT8P41	-76343	0.0286179825
chr11	9017925	9018113	peak736	6.14631	TMEM9B	53008	0.0727795696384
chr11	9017925	9018113	peak736	6.14631	TMEM9B-AS1	53345	0.0718050838302
chr11	9017925	9018113	peak736	6.14631	NRIP3	13970	0.34687180685
chr11	9017925	9018113	peak736	6.14631	MIR5691	-72360	0.0335606845432
chr11	9139032	9139222	peak737	7.84316	SCUBE2	47524	0.0906309058437
chr11	9139032	9139222	peak737	7.84316	KRT8P41	44765	0.101205720201
chr11	9139032	9139222	peak737	7.84316	MIR5691	48748	0.0863004902624
chr11	9159214	9159388	peak738	3.76935	SCUBE2	67698	0.0404406423876
chr11	9159214	9159388	peak738	3.76935	KRT8P41	64939	0.045159256659
chr11	9159214	9159388	peak738	3.76935	MIR5691	68922	0.0385083568578
chr11	9314869	9315043	peak739	6.63171	TMEM41B	188	0.601986656019
chr11	9314869	9315043	peak739	6.63171	DENND5A	49630	0.0833088910676
chr11	9314869	9315043	peak739	6.63171	IPO7	-69665	0.0373807280557
chr1	31798753	31799016	peak74	9.79199	SPOCD1	-17167	0.305232957145
chr1	31798753	31799016	peak74	9.79199	MIR4254	40149	0.12172875855
chr1	31798753	31799016	peak74	9.79199	BAI2	34821	0.150643373565
chr1	31798753	31799016	peak74	9.79199	COL16A1	94717	0.0137230277437
chr11	9566043	9566332	peak740	13.92805	SWAP70	-97889	0.0120877830708
chr11	9566043	9566332	peak740	13.92805	WEE1	-7493	0.449454793843
chr11	9566043	9566332	peak740	13.92805	WEE1	-8499	0.431727792195
chr11	9691950	9692124	peak741	4.78451	SWAP70	27961	0.198207661983
chr11	9691950	9692124	peak741	4.78451	SBF2-AS1	-66255	0.0428435572987
chr11	9691950	9692124	peak741	4.78451	LOC440028	-67496	0.0407687264528
chr11	9753029	9753275	peak742	11.89595	SWAP70	89076	0.0171966617208
chr11	9753029	9753275	peak742	11.89595	LOC101928008	-85989	0.0194567738427
chr11	9753029	9753275	peak742	11.89595	SBF2-AS1	-5140	0.493812198033
chr11	9753029	9753275	peak742	11.89595	LOC440028	-6381	0.469897825718
chr11	9759718	9759985	peak743	16.26554	LOC101928008	-79290	0.0254357401873
chr11	9759718	9759985	peak743	16.26554	SWAP70	95775	0.0131543865242
chr11	9759718	9759985	peak743	16.26554	LOC440028	318	0.598864450178
chr11	9759718	9759985	peak743	16.26554	SBF2-AS1	1559	0.569862599911
chr11	9900261	9900483	peak744	6.30724	LOC101928008	61231	0.0523794992445
chr11	10303889	10304063	peak745	4.05524	SBF2	9769	0.410343772948
chr11	10303889	10304063	peak745	4.05524	CAND1.11	-4336	0.509951324488
chr11	10303889	10304063	peak745	4.05524	ADM	-1003	0.582678326779
chr11	10407092	10407315	peak746	4.86600	CAND1.11	98891	0.0116128852492
chr11	10407092	10407315	peak746	4.86600	AMPD3	-43117	0.108102005742
chr11	10407092	10407315	peak746	4.86600	AMPD3	-53927	0.0701527690459
chr11	10407092	10407315	peak746	4.86600	AMPD3	-47915	0.0892244655087
chr11	10407092	10407315	peak746	4.86600	AMPD3	-43473	0.106573541673
chr11	10407092	10407315	peak746	4.86600	AMPD3	-48730	0.0863626489899
chr11	10454958	10455293	peak747	6.61608	MTRNR2L8	-54051	0.0698056728216
chr11	10454958	10455293	peak747	6.61608	AMPD3	4805	0.500473814639
chr11	10454958	10455293	peak747	6.61608	AMPD3	7	0.606360854902
chr11	10454958	10455293	peak747	6.61608	AMPD3	-6005	0.47701850228
